week,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2023-02,0.13588551430962054,0.9097287698653618,-0.025204609565057528,1.0070946807668761,189.0
2023-03,0.1400058034324531,0.8595789248064796,-0.14218176150634176,0.8060779269953223,174.0
2023-04,-0.03855622526725671,0.9990189908743461,0.025669839975929858,1.0430651449173056,167.0
2023-05,-0.0044111096411378415,0.9092184719173309,0.0870043964994255,1.1017303572974733,155.0
2023-06,0.031231329036850886,0.8517514040180424,0.1791447954386276,1.1372923541795659,128.0
2023-07,-0.08808501747729357,0.9244284684393541,-0.06780211505346978,0.933388533040438,170.0
2023-08,0.11636577197143783,1.0236622535511684,0.14332468422080943,1.1182872883534198,169.0
2023-09,0.03222447310404769,0.8689727094444627,-0.04195698561580408,0.9397653714164879,203.0
2023-10,0.052817762325171685,0.938736311580541,0.0403294154512067,1.1380660984095103,197.0
2023-11,-0.08354711147960664,1.090676622176786,-0.19449415365022885,0.7635308160466229,168.0
2023-12,-0.12736522682113144,0.8925141475369112,0.0910411019206645,1.0846163542547789,104.0
2023-13,-0.05037955705025909,0.8714881294318018,-0.08659873966983758,0.9054641023542253,124.0
2023-14,0.1587680919000385,0.8347397062096285,0.12666772007531754,1.126840027486163,102.0
2023-15,-0.06547677596289224,0.8574236983964503,-0.030230956492078874,0.9270587704709744,99.0
2023-16,-0.08307618757884008,0.8122212186198938,-0.14114233340301216,0.8462919719264169,158.0
2023-17,0.1358734457235671,0.9787333508701426,-0.03612180568472393,0.976263257132984,119.0
2023-18,-0.23333769868264334,0.9945263286035558,-0.153535139647958,0.7529114914786538,153.0
2023-19,-0.162290467331589,0.9941871582871067,-0.3114490754800069,0.6046568576583001,148.0
2023-20,0.09977813452027023,1.0541424772331225,-0.14336733394079962,0.7357092699143376,120.0
2023-21,0.278642670699916,0.9374607383900327,0.06487448593906857,0.9958330739720376,130.0
2023-22,0.10702380449233627,1.0333300256298794,0.1573004937575645,1.2776480421301655,108.0
2023-23,-0.06165259875453858,1.0015197064883594,-0.15912387380652523,0.7373967545456624,96.0
2023-24,-0.10648491976286831,1.0145757122088916,-0.15953225588166267,0.8144810570904589,109.0
2023-25,0.02634702480712945,0.8576879915296195,-0.03956622915771086,0.8813224839743545,114.0
2023-26,-0.09178836876180996,0.9562242592237489,0.1142191824801128,1.1639828278584827,80.0
2023-27,0.1968124084063189,1.1088490424477995,0.0038603031477736113,0.8636475070399909,103.0
2023-28,-0.07554437298425823,1.0336058060656426,0.12042868422251349,1.162795593613131,104.0
2023-29,0.12409965655310633,0.8811665176768827,-0.03897405608462404,1.0060580502646725,93.0
2023-30,-0.032674250089856124,0.9345583492724329,0.10467874939895527,1.2175954649288185,80.0
2023-31,-0.11480788992068393,1.121685461103577,-0.09067131644768443,0.8514060670644923,110.0
2023-32,-0.005182246087334362,0.9639899970681514,0.037668801811415145,1.010175557878858,130.0
2023-33,-0.09248889393373697,0.9427794057675495,0.08282505071335565,1.0440106780653093,128.0
2023-34,0.12012758591837681,0.8926265137463183,-0.08347256111248244,0.8579864556032717,92.0
2023-35,0.05967019108430012,0.8295716554245064,-0.1185752901685973,0.870242369050863,130.0
2023-36,0.14896396061283,0.8650690119093281,0.007098360433748994,0.9925963398488572,86.0
2023-37,-0.0961048251138633,0.9918086686706503,-0.025797224436544405,0.9659856949746616,105.0
2023-38,0.02092453599472631,0.8895425933157995,0.03666836417256196,1.003505975103686,89.0
2023-39,0.12054872291722016,0.9633119645873308,0.008687229680282977,0.9549319504798738,150.0
2023-40,0.03351168606662849,0.9058058644863779,-0.003365263503459845,1.1183499418176688,102.0
2023-41,0.11588279701208028,0.8455884302512882,0.04156006844906969,1.1213334014542757,146.0
2023-42,0.06634936661964805,0.9186536890847957,-0.17240646154993533,0.832428921142319,111.0
2023-43,0.008658408502230312,1.124660962447444,-0.15024473005840328,0.9209039741965053,114.0
2023-44,0.08752601296300101,1.0318505807081482,0.038273024770640394,0.9965173770178266,123.0
2023-45,-0.026099552665820192,1.024575981781747,0.11087765747891432,1.2353408346745793,110.0
2023-46,0.20763640609608672,0.9793756215971052,0.06315449100330851,0.904902715979556,118.0
2023-47,0.09298791405556832,1.049400957822171,0.038905719822791826,0.8531860851451571,106.0
2023-48,0.01795852863336504,0.9176571534441108,0.028598915389814638,1.0178122128760299,281.0
2023-49,-4.2419864997992e-05,1.0513546027351695,0.05015830376211587,1.0788908676170856,252.0
2023-50,0.00021043874773384294,0.7456732297534419,0.1288444162840248,1.1471784009615733,105.0
2023-51,0.015269986554234718,1.0470391651407058,-0.005595411020141777,0.970948035949515,148.0
2023-52,0.32891152348601566,0.995879356429806,-0.011990489727953715,1.0438328301453346,113.0
2024-01,0.15232545955873844,0.9047712405662529,-0.04201607109272631,0.9711678150405351,190.0
2024-02,-0.2192678960575995,1.0642660621214683,-0.02718707241171559,0.9729554906186028,166.0
2024-03,0.056191505385948824,1.0517082845912742,-0.007457609817220024,0.9363477842790863,258.0
2024-04,-0.003967526424233399,0.9166851250941883,0.03719290397792837,0.9817737527139466,126.0
2024-05,0.15396211599674975,1.0142030964111366,0.01925186408250004,0.923963645746705,79.0
2024-06,0.058896720053831286,1.0063496072706137,-0.005303266013001305,1.0843769923305242,149.0
2024-07,0.15949015552933601,0.9345341320931492,0.11720608271030747,1.1598367332896165,104.0
2024-08,0.05991338312730223,1.0177609095244295,0.03140636791648943,1.1056210279351104,94.0
2024-09,0.1510651049011902,1.0823046261688951,-0.04828696932804749,0.9879160611581017,158.0
2024-10,0.07927733645633929,1.013965361030345,-0.11223187291643842,0.7810356521432057,92.0
2024-11,0.157601495533368,1.1127922206046224,-0.11020218129351136,0.8394143630190893,66.0
2024-12,0.15382719837137632,1.1324060874881026,-0.018933921899965466,1.0380928119717532,98.0
2024-13,-0.11398031531094018,1.099480484287796,-0.05251846329592191,0.9979561949698212,112.0
2024-14,-0.09403471435621369,1.0534150211349624,-0.15748319159107282,0.846030470848959,104.0
2024-15,-0.06646387529804493,0.9706094864498271,0.19584991273753244,1.352542728712418,121.0
2024-16,-0.09728111708953571,0.9545071579194698,0.00762809003883584,1.126699374402379,144.0
2024-17,-0.028044614973129378,1.1880761027348974,-0.04939876104219425,1.0528727055764378,97.0
2024-18,-0.10393269882464905,1.0173323390118139,0.0019536192116299217,1.000768452173057,102.0
2024-19,0.0777316535090822,1.0428068827190324,-0.02754807616210743,1.0417872239540895,75.0
2024-20,0.10641873507429354,0.9322610261753737,0.1863572618581014,1.1788235607261328,142.0
2024-21,-0.08354587587586788,0.9813679131298357,-0.08198164832214601,0.8220530937458181,139.0
2024-22,-0.08994285814070598,1.0551417960239788,0.024373174046564965,1.0794725303234112,121.0
2024-23,0.004604601122364664,0.971787868475334,-0.02931483384725758,1.0139657273209095,209.0
2024-24,0.06912796366610345,1.107413308245103,0.14943360911313183,1.1255262302508837,129.0
2024-25,-0.13102068433960767,1.0186640509873557,-0.21720841680906142,0.7257268218464086,89.0
2024-26,-0.017763920126614947,0.9425968062174599,-0.19962636017003393,0.791928629020334,61.0
2024-27,-0.13452726818421215,1.1359053743750072,0.02910550211426775,1.107358236167396,89.0
2024-28,-0.03405184368081344,0.9277696580216213,0.04440020705373084,1.0898458020852932,98.0
2024-29,0.10902137805157457,1.069962671395913,-0.09583722430867266,0.8631874962747459,81.0
2024-30,-0.04906302475402736,1.0258799822115479,-0.07562794540074769,0.788897073940728,91.0
2024-31,-0.22347562823122993,0.9713376196198332,0.008539876516540205,1.0294500717552333,81.0
2024-32,-0.012870336423316144,0.9870661432390784,0.030724973805499625,1.122314893232925,102.0
2024-33,-0.11679539040720495,0.960567346098551,0.1581035765525052,1.1888168375628014,90.0
2024-34,-0.17421987030612468,0.9893634901045419,-0.05130901199922193,0.9761549116534739,69.0
2024-35,0.06358365853707662,1.0002950703976397,0.1334438367994214,1.22916230992742,67.0
2024-36,-0.021135878780233038,1.0007272450626712,0.06523649673990131,1.0023635585213235,68.0
2024-37,-0.08375825249907488,0.8561449605820557,0.11928572581107945,1.192838480302844,118.0
2024-38,0.03384702041601993,1.057605254844823,-0.06227964570144748,0.9633377499424794,198.0
2024-39,-0.10413765963269607,0.95981759727763,-0.0999217870288973,0.9645035414197731,133.0
2024-40,-0.11045968455639169,0.9700105382467615,0.11478734912362762,1.0246520670807295,116.0
2024-41,-0.08148275639476371,0.9992224974487172,-0.02066269743935295,1.0078877800277184,113.0
2024-42,0.011163051413035944,0.9762593356074937,0.043906249138959616,1.2315105989621724,131.0
2024-43,0.07793049408969896,0.95795791254763,0.01799090371824257,0.9130277049844233,145.0
2024-44,0.06577064715033153,0.9030373779366434,0.14929254827635607,1.085012253553689,146.0
2024-45,0.06137819477418767,0.9732488915148962,0.3595637438008226,1.304269826176021,104.0
2024-46,-0.07431331731851351,0.8996954829085277,0.05299945348162845,0.9969270592145935,91.0
2024-47,0.11446636796979223,1.0262648486734043,0.021516383840844724,1.0841174187605538,224.0
2024-48,0.11652586538569869,1.1040723392070844,-0.024271534063887486,0.8394627761375185,133.0
2024-49,-0.07408103753442111,0.9014350314751371,-0.08093399489590371,0.9917816265003806,145.0
2024-50,-0.06458025727327044,0.8413621340374137,0.09640436036927752,1.0428231253908544,157.0
2024-51,-0.04195234276460959,1.023964588174786,-0.001827638591671445,0.9743098796494667,242.0
2024-52,-0.18194587960623795,1.0961033677031238,-0.06978555197284483,1.0416193556812785,102.0
2024-53,-0.18429706533323817,0.9529522326111514,-0.2670238580940603,0.8318708900135126,35.0
2025-00,-0.03166717133091689,0.9855448221378866,-0.10586323853628765,0.8903314396853007,167.0
2025-01,-0.06992912088795622,0.922944713004967,-0.00913948015857954,0.9109664622154223,171.0
2025-02,0.06622162339947903,0.8807022982577731,0.2667721194909702,1.2102829468668332,119.0
2025-03,-0.03899975244535197,0.8296855383709242,0.07225977319840778,1.2564249019764393,134.0
2025-04,0.04776611053665376,1.0775411032511002,0.040440358890865946,1.0708811059641423,138.0
2025-05,0.03431930977427143,0.9727189199400308,0.20066035330049692,1.1439922594249605,148.0
2025-06,0.09587016264605386,0.9678782037621126,0.12162791693210366,1.1809074933269443,169.0
2025-07,0.10252956390126285,1.1090197331000373,-0.01477996372218443,1.038652200837509,99.0
2025-08,-0.20741201934587475,1.2196848062491767,-0.04574652225485274,0.8604995427308778,88.0
2025-09,0.12505397178904523,0.9338834510485172,0.16876655347210626,1.1864296250723898,92.0
2025-10,-0.12187716502498921,0.9555470853666179,0.17714928639121225,1.1608620109619943,146.0
2025-11,0.10744100450732083,1.0579807499840759,-0.07230038393521132,0.783852835021694,102.0
2025-12,0.062323553522581426,1.0634457923504255,0.254399134345718,1.256292636898394,110.0
2025-13,-0.10220077196005528,0.9724993393554582,0.08361249413010716,1.0749885187331467,109.0
2025-14,-0.21906421962889908,0.9970795626112161,-0.00982467822230561,0.9362127751017366,106.0
2025-15,0.15441495215064027,1.1420130763209038,0.09522625807400192,1.2681969486112932,83.0
2025-16,-0.312426362361464,1.0645509571403518,0.15005460578172372,1.0753095445259273,63.0
2025-17,-0.050920115468514625,0.9799347704658556,-0.03557777157684854,0.9782788743541692,167.0
2025-18,0.07389817695090804,1.145622804478578,-0.09748460576653241,0.9783978253967464,90.0
2025-19,-0.04878327109446779,1.041846050785798,0.12771586695122614,1.1647764789682125,109.0
2025-20,-0.2022156954602619,1.1212316720372395,0.11316128309866214,1.0851582029790137,139.0
2025-21,-0.011450566578103151,0.9069024485682392,-0.046208272989267885,0.8865863925238304,104.0
2025-22,0.0837870985140511,1.2334325111869557,0.29213337592098165,1.5034118200552198,69.0
2025-23,-0.21714442052477098,1.1733924941483032,0.1325093204380359,1.1381766006964797,87.0
2025-24,-0.13345146861306956,1.2082317270899738,0.0775129278828215,1.0041796560587175,86.0
2025-25,-0.049578981246287165,0.9634985219631067,-0.04967096358997314,0.8276540196958924,87.0
2025-26,-0.32465822098531505,1.177040045910568,0.12254062316818617,1.121603901956125,127.0
2025-27,-0.023515596168245168,1.0133852561334258,-0.027783911008476818,0.879747682402658,104.0
2025-28,0.03784356324869093,1.0658587901624255,-0.14901127173799308,0.8800379571191519,119.0
2025-29,-0.106907301511277,1.179288348067114,0.08455862768199852,1.0489230217937102,93.0
2025-30,-0.30090978881338365,1.137708379201752,-0.00787513723919599,0.9658115569268738,95.0
2025-31,0.05896707659798746,1.1489963311730191,-0.0355370150867941,0.9551498156154301,87.0
2025-32,-0.16303266505658395,1.129336153812959,0.16913898656657028,1.0560518399487615,76.0
2025-33,-0.0416155845474855,1.0537375147372947,0.09024024567510197,1.0821523867890745,76.0
2025-34,0.1034088005595316,1.119140705453918,0.018087042632190443,1.0191733068929563,89.0
2025-35,-0.12291065447548488,1.1158740654741677,0.11741329071257853,0.9383926257371561,90.0
2025-36,-0.05815127828806918,0.9917685826925997,0.012445632274297033,0.9381880727191378,120.0
2025-37,-0.04999411835621759,1.0558494384821147,-0.1452371365759473,0.8011315185327931,90.0
2025-38,0.12426568055976059,0.9448405598112306,-0.07141900878101964,1.0912461410456467,65.0
2025-39,-0.02590601509143569,1.0789976308168545,-0.006955225679771719,1.0196636937239123,112.0
2025-40,-0.10859303924133386,1.0987399145771264,0.0175317240484008,1.0517385365460272,86.0
2025-41,0.12121364377506527,0.8789184087894991,-0.1515395224441989,0.8375417384936492,62.0
2025-42,0.05272509027251737,1.0878864472984564,-0.10840247664532623,0.773347115937849,80.0
2025-43,-0.10611813908816686,1.1528296935227136,-0.11500394141564285,0.8062365980855234,84.0
2025-44,0.21620734696428445,1.1185343537888806,-0.02199443188084865,0.9282642618099133,84.0
2025-45,-0.016483227166565768,0.9774811689877219,-0.19682213221980846,0.6918544215794716,118.0
2025-46,0.10493165172581324,1.0925840196652135,-0.2213281934549973,0.8104005148611271,158.0
2025-47,-0.068253870302554,1.1232233907222504,-0.015781403916010368,0.8745804660311408,127.0
2025-48,-0.058651759584302236,1.039434053356665,-0.1258960200996596,0.6944684033565937,108.0
2025-49,0.02073790827251326,0.9130212260840983,0.03243066847437073,0.9919405348544535,96.0
2025-50,0.09358258848155561,0.9721475915816111,0.15329409597492277,1.0386109484759758,97.0
2025-51,0.012189411414842673,0.9174022347450711,0.1918889123271361,1.084993955071638,127.0
2025-52,-0.1489433489135378,0.939464854234455,-0.1954643837867586,0.6732665071951102,61.0
2026-00,0.07450998865057028,0.7967562798578811,0.12118074488276427,1.036002923395718,64.0
2026-01,-0.027443275532552668,0.9988179501272747,-0.10961305347520303,0.8884953083449428,227.0
2026-02,-0.17175588921952553,0.9922226815847621,0.1206159118557454,1.0292440697489234,214.0
2026-03,0.07053705094301486,1.0651351783084282,0.07621556768015013,1.03843768351441,133.0
2026-04,-0.09631501229929015,1.0220931478092359,0.13331183845002703,0.957580735195195,177.0
2026-05,-0.06537602659994647,1.022957587304328,0.024266530711772736,0.9222966321678379,229.0
2026-06,-0.08209497837202648,0.9136706786282507,0.12949451313001367,1.3153558607736873,163.0
2026-07,-0.15459338740962625,1.0502127918824227,0.015372059065746388,0.9839886864485305,229.0
2026-08,0.09579498732407292,1.0220446233141611,0.016014390784562054,1.0244299955455907,133.0
2026-09,0.16018953459911253,1.0981187400759722,0.0711754804102042,0.9770822332193977,127.0
2026-10,0.0549867713345999,0.9931411633062692,-0.07357218034763365,0.9648290129332036,123.0
2026-11,-0.019919151805320525,1.0017937230247818,-0.11000235597564323,0.8626019049811391,138.0
2026-12,0.03456572315998346,0.9838337255867106,0.0028930272920637107,0.9081008582191967,172.0
2026-13,0.014824054855924309,1.0672799116893428,-0.1237401018242355,0.8567852482384739,130.0
2026-14,0.27968189764969154,0.8832915965745353,0.02740251919125223,1.061791085904678,124.0
2026-15,0.0031135577362294115,0.922696243611795,-0.16353614381589254,0.8086962118709433,109.0
2026-16,0.07868765449281451,0.94950155907177,0.11387409305711743,1.1370011824257444,118.0
2026-17,0.08221095114152516,1.0483384578223363,-0.19703033206899273,0.6415570090489673,99.0
2026-18,0.07393329990698684,0.8994137405474258,-0.11665875811878194,0.9500048708667173,106.0
2026-19,0.09119758173090335,0.9516721425705631,0.007071283537134171,0.873728973203715,112.0
2026-20,0.012151988212833417,0.9747297804869972,-0.15006522667002387,0.752209137997037,115.0
2026-21,-0.04170508993721226,0.9781628469374832,-0.0798237635859152,0.8647407490198409,138.0
2026-22,0.04567689692933578,0.8856065908850305,-0.060828235132073784,0.9958924043253126,99.0
2026-23,-0.3031472182033442,1.2368361034422066,-0.16400934390804311,0.9350252051667747,117.0
2026-24,0.0010540036585128857,1.052523145746604,-0.09504350719570424,0.8767116362054949,103.0
2026-25,0.04657926835217353,0.9893203470333913,0.18398470675098677,1.0349359941665728,79.0
2026-26,-0.13377679428329883,1.0423428830611559,0.06926951639666622,0.937994697686017,98.0
2026-27,-0.34465246390977966,0.9928015429006721,-0.11741205985602902,0.8093367934974844,128.0
2026-28,-0.10182217902487484,0.8887801843018288,0.02882649447725528,1.0676739423845998,95.0
2026-29,0.039663527080957,0.9718331036620338,-0.08436804260253508,0.7482923989226634,102.0
2026-30,-0.04518934234826747,1.0450729212315297,-0.10119251957400968,0.8581332669171917,74.0
2026-31,0.1932231589241165,0.9476862090448848,-0.07737771983020782,0.8449896209878317,78.0
2026-32,-0.0503027765355324,1.07049038594358,-0.030553834302460486,0.9811372798175376,94.0
2026-33,0.0759423281599966,0.9696485116107212,-0.0362558608655308,0.9267818476835229,106.0
2026-34,0.03465374867352297,1.1719925545901713,-0.06372924302663721,0.9219262294952693,60.0
2026-35,0.2180635564618686,0.9710660944553219,-0.16757589286130517,0.8628816934686305,82.0
2026-36,-0.11000150287638337,1.058697839263584,-0.15554568378356415,0.7288671165778822,98.0
2026-37,-0.04124604585970926,1.3004041239499808,-0.07919058048396056,0.9792936055897354,65.0
